,text,category,label
7848,stock prices of rolls royce,qa_stock,qa_stock
7849,show me the stock prices of target today,qa_stock,qa_stock
7850,facebook current stock rate,qa_stock,qa_stock
7851,what is i. b. m.'s stock worth,qa_stock,qa_stock
7852,how have megatel shares done last week,qa_stock,qa_stock
7853,show stock of goog,qa_stock,qa_stock
7854,what's the change in best buy stick,qa_stock,qa_stock
7855,what did apple stock close at yesterday,qa_stock,qa_stock
7856,how are my stocks doing today,qa_stock,qa_stock
7857,what's the stock of apple,qa_stock,qa_stock
7858,what is the stock value of google,qa_stock,qa_stock
7859,have bing's stocks dropped,qa_stock,qa_stock
7860,will it be good to buy nike stock today,qa_stock,qa_stock
7861,stock up or down for walgreens,qa_stock,qa_stock
7862,what is the price for marvel,qa_stock,qa_stock
7863,how's the stock for exxon mobil doing today,qa_stock,qa_stock
7864,what is the current stock rate of facebook,qa_stock,qa_stock
7865,what is the stock price of nike today,qa_stock,qa_stock
7866,did apple stocks go up or down,qa_stock,qa_stock
7867,tell me the latest stock of pepsi,qa_stock,qa_stock
7868,what are the stock prices,qa_stock,qa_stock
7869,please find out the share price of i. b. m. in nasdaq,qa_stock,qa_stock
7870,how much would it cost to buy a share of target,qa_stock,qa_stock
7871,what's the closing price of apple,qa_stock,qa_stock
7872,what are the current stock prices for google,qa_stock,qa_stock
7873,please tell me when i can become rich if i invested in dow stocks today and what will be the return after five years,qa_stock,qa_stock
7874,what is apple's current stock price,qa_stock,qa_stock
7875,tell me lexmark's current stock price,qa_stock,qa_stock
7876,show me share price of tata,qa_stock,qa_stock
7877,where is dell standing in stock market right now,qa_stock,qa_stock
7878,stock market,qa_stock,qa_stock
7879,how much does stock cost in walmart,qa_stock,qa_stock
7880,can you find and tell me the prices of facebook stock,qa_stock,qa_stock
7881,please tell me what is the stock price of dew in ny market,qa_stock,qa_stock
7882,is warren buffet is investing in my listed stocks,qa_stock,qa_stock
7883,how much is amazon stock,qa_stock,qa_stock
7884,what's my stock fluctuations,qa_stock,qa_stock
7885,what is the daily price of johnson and johnson stock,qa_stock,qa_stock
7886,display stock price for lexmark international,qa_stock,qa_stock
7887,stock price for apple,qa_stock,qa_stock
7888,what is the value of the yen right now,qa_stock,qa_stock
7889,google stock symbol,qa_stock,qa_stock
7890,tell me about the stock for shell,qa_stock,qa_stock
7891,what is the stock price of amazon,qa_stock,qa_stock
7892,google stock price,qa_stock,qa_stock
7893,i want to know the stocks of amazon,qa_stock,qa_stock
7894,could you give me the exact rate for dow nifty futures,qa_stock,qa_stock
7895,give me the opening stock price of acer computers,qa_stock,qa_stock
7896,how effective will be to buy nike stock,qa_stock,qa_stock
7897,tell me which mutual funds have maximum yearly returns,qa_stock,qa_stock
7898,update me on stock price of this company stock,qa_stock,qa_stock
7899,give me the opening stock price of sony,qa_stock,qa_stock
7900,show me share price of amazon,qa_stock,qa_stock
7901,detail for stock price,qa_stock,qa_stock
7902,how much is apple stock worth,qa_stock,qa_stock
7903,check stock prices on this,qa_stock,qa_stock
7904,have i made loss in which stocks,qa_stock,qa_stock
7905,find stock price for name,qa_stock,qa_stock
7906,what is today's close of goog,qa_stock,qa_stock
7907,what is the stock price for lexmark,qa_stock,qa_stock
7908,can i have stock rate list of ola and uber,qa_stock,qa_stock
7909,open stock price for name,qa_stock,qa_stock
7910,how is the exchange rate for microsoft,qa_stock,qa_stock
7911,what's the stock price of this,qa_stock,qa_stock
7912,how much does bde cost,qa_stock,qa_stock
7913,what is the stock price of hdfc,qa_stock,qa_stock
7914,tell me about price of stock for innova,qa_stock,qa_stock
7915,tell me amd stock prices,qa_stock,qa_stock
7916,refer the stock price of hdfc,qa_stock,qa_stock
7917,what apple trading at,qa_stock,qa_stock
7918,what is motorola going for today,qa_stock,qa_stock
7919,give the stock price details of motorolla,qa_stock,qa_stock
7920,list the latest apple stock prices,qa_stock,qa_stock
7921,what is the price of starbuck's stock,qa_stock,qa_stock
7922,current stock price intel,qa_stock,qa_stock
7923,give me the average five year stock price of home depot,qa_stock,qa_stock
7924,how's microsoft's stock,qa_stock,qa_stock
7925,how are stocks for google,qa_stock,qa_stock
7926,how much would it cost to buy stock in apple,qa_stock,qa_stock
7927,stock price fb,qa_stock,qa_stock
7928,stock details,qa_stock,qa_stock
7929,is i. b. m. up today,qa_stock,qa_stock
7930,set notification for news on the stock market,qa_stock,qa_stock
7931,turn on notification for all news on the stock market,qa_stock,qa_stock
7932,what is apple's stock price,qa_stock,qa_stock
7933,what are i. b. m.'s stock prices,qa_stock,qa_stock
7934,please find today's stock prices for samsung company,qa_stock,qa_stock
7935,is now a good time to sell some euros,qa_stock,qa_stock
7936,were the stocks rising or declining,qa_stock,qa_stock
7937,show me the stock price for google,qa_stock,qa_stock
7938,i would like to receive updates about the stock market every day,qa_stock,qa_stock
7939,please indicate the opening price of fra stock,qa_stock,qa_stock
7940,how strong is the dollar compared to the peso,qa_stock,qa_stock
7941,did the price of walmart stock go up or down,qa_stock,qa_stock
7942,what is amazon worth,qa_stock,qa_stock
7943,stock google find out,qa_stock,qa_stock
7944,how is the stock going in general,qa_stock,qa_stock
7945,what's the closing price of abc,qa_stock,qa_stock
7946,what is the lowest microsoft stock price today,qa_stock,qa_stock
7947,tell me which stocks were the biggest gainers in stock market nasdaq today,qa_stock,qa_stock
7948,let me know about the stock rate of a microsoft,qa_stock,qa_stock
7949,what is the stock for hp company,qa_stock,qa_stock
7950,what's new with the stock market,qa_stock,qa_stock
7951,what's the stock price of this item,qa_stock,qa_stock
7952,let me know up and down in stock price of this company stock,qa_stock,qa_stock
7953,what is the price of amd on the stock market,qa_stock,qa_stock
7954,stock,qa_stock,qa_stock
7955,what was the stock price for google yesterday,qa_stock,qa_stock
7956,stock please,qa_stock,qa_stock
7957,open td ameritrade,qa_stock,qa_stock
7958,what is terranova stock going for,qa_stock,qa_stock
7959,tvs stock price,qa_stock,qa_stock
7960,what's the price of ge right now,qa_stock,qa_stock
7961,whats the current price of mcdonalds stock,qa_stock,qa_stock
7962,send me the stock market updates for today,qa_stock,qa_stock
7963,what are amd stock prices,qa_stock,qa_stock
8139,whats the best place to eat near here,recommendation_locations,recommendation_locations
8140,whats around,recommendation_locations,recommendation_locations
8141,show shops around second street,recommendation_locations,recommendation_locations
8142,what's the best chicken place near me,recommendation_locations,recommendation_locations
8143,where is the best pizza on sixth street,recommendation_locations,recommendation_locations
8144,find a shop that sells beer,recommendation_locations,recommendation_locations
8145,what stores have clearance,recommendation_locations,recommendation_locations
8146,please look up local restaurants that are open now,recommendation_locations,recommendation_locations
8147,what pubs are close to me,recommendation_locations,recommendation_locations
8148,what is a good lave to eat near me,recommendation_locations,recommendation_locations
8149,i need to know where to get chicken wings in benton ar,recommendation_locations,recommendation_locations
8150,can you find me a furniture store near me,recommendation_locations,recommendation_locations
8151,list of the nearby restaurant,recommendation_locations,recommendation_locations
8152,whats a good place to eat around midtown new york,recommendation_locations,recommendation_locations
8153,are there any shopping centers nearby,recommendation_locations,recommendation_locations
8154,where is a good wine bar near me,recommendation_locations,recommendation_locations
8155,i want to find some chinese food what is near me,recommendation_locations,recommendation_locations
8156,where is a theatre in my area,recommendation_locations,recommendation_locations
8157,recommend a local steak restaurant,recommendation_locations,recommendation_locations
8158,near by grocery,recommendation_locations,recommendation_locations
8159,what mexican food is around me,recommendation_locations,recommendation_locations
8160,tell me where i can go shopping in this area,recommendation_locations,recommendation_locations
8161,where is the closest sweet frog,recommendation_locations,recommendation_locations
8162,near by super market,recommendation_locations,recommendation_locations
8163,best bar in local area,recommendation_locations,recommendation_locations
8164,locate local pizza shops,recommendation_locations,recommendation_locations
8165,what restaurants around here have good reviews,recommendation_locations,recommendation_locations
8166,show me thai food near me,recommendation_locations,recommendation_locations
8167,where can i get something to eat by the art museum,recommendation_locations,recommendation_locations
8168,list all the nearby shops,recommendation_locations,recommendation_locations
8169,recommend a restaurant with medium expense,recommendation_locations,recommendation_locations
8170,where is the best mechanic in eagle point,recommendation_locations,recommendation_locations
8171,find me the oldest hotel in washington dc,recommendation_locations,recommendation_locations
8172,how many grocery stores are located in my neighborhood,recommendation_locations,recommendation_locations
8173,i want to know what supermarket near me has the best price on gluten free bread,recommendation_locations,recommendation_locations
8174,give me all ice cream shops within two miles,recommendation_locations,recommendation_locations
8175,where is the nearest atm machine,recommendation_locations,recommendation_locations
8176,nearest restaurants available at this time,recommendation_locations,recommendation_locations
8177,where i can find a bakery,recommendation_locations,recommendation_locations
8178,where is the nearest pub in the city,recommendation_locations,recommendation_locations
8179,are there any veg restaurants in phoenix,recommendation_locations,recommendation_locations
8180,tea shop,recommendation_locations,recommendation_locations
8181,list the shops near me,recommendation_locations,recommendation_locations
8182,recommend me some shops to shopping in angel,recommendation_locations,recommendation_locations
8183,where's the best and most affordable place to stay in san diego,recommendation_locations,recommendation_locations
8184,where is a walking trail near me,recommendation_locations,recommendation_locations
8185,will the fast food shop at the corner open today,recommendation_locations,recommendation_locations
8186,where is a good place to eat cheap pakistani food,recommendation_locations,recommendation_locations
8187,where is the nearest olive garden,recommendation_locations,recommendation_locations
8188,What's close by for dinner,recommendation_locations,recommendation_locations
8189,which is the best place to visit in this month,recommendation_locations,recommendation_locations
8190,have any suggestions for local italian food,recommendation_locations,recommendation_locations
8191,search for nearby chinese restaurants,recommendation_locations,recommendation_locations
8192,find shoe shopping near my home,recommendation_locations,recommendation_locations
8193,find me a bar in cleveland open until two am,recommendation_locations,recommendation_locations
8194,markets near by,recommendation_locations,recommendation_locations
8195,what's around me,recommendation_locations,recommendation_locations
8196,give me the name of all the shops in my area,recommendation_locations,recommendation_locations
8197,can you find a nice restaurant downtown,recommendation_locations,recommendation_locations
8198,i'm looking for some dress shows can you find clothing stores within one mile,recommendation_locations,recommendation_locations
8199,can you tell me the cheapest place to get ground beef,recommendation_locations,recommendation_locations
8200,where can i shop as a local tourist,recommendation_locations,recommendation_locations
8201,what is the best italian restaurant around here,recommendation_locations,recommendation_locations
8202,what are some good restaurants near by,recommendation_locations,recommendation_locations
8203,find a grocery store in town that carries creamed pickled herring,recommendation_locations,recommendation_locations
8204,get me a local restaurant,recommendation_locations,recommendation_locations
8205,locate nearby dining places,recommendation_locations,recommendation_locations
8206,what are the best italian restaurants in los angeles,recommendation_locations,recommendation_locations
8207,please look up clothing stores near me,recommendation_locations,recommendation_locations
8208,where is the nearest restaurant here,recommendation_locations,recommendation_locations
8209,find tacos near my home,recommendation_locations,recommendation_locations
8210,tell me my choices for a good steak restaurant near here,recommendation_locations,recommendation_locations
8211,which store's got the cheapest three pound beef rump,recommendation_locations,recommendation_locations
8212,what is the best shop restaurant around angel,recommendation_locations,recommendation_locations
8213,which is the nearest restaurants available,recommendation_locations,recommendation_locations
8214,mobile shop,recommendation_locations,recommendation_locations
8215,what's the most popular curry place in town,recommendation_locations,recommendation_locations
8216,tell me pizza restaurants close by,recommendation_locations,recommendation_locations
8217,i would like to know the best rating pubs in the local area,recommendation_locations,recommendation_locations
8218,can you tell me a good place to eat,recommendation_locations,recommendation_locations
8219,where to buy cannon cameras,recommendation_locations,recommendation_locations
8220,tell me chinese restaurants in the area,recommendation_locations,recommendation_locations
8221,please list the best clothing shops near me,recommendation_locations,recommendation_locations
8222,hey olly tell me what shops i am near,recommendation_locations,recommendation_locations
8223,what shops are round here,recommendation_locations,recommendation_locations
8224,list shops in douglasville ga,recommendation_locations,recommendation_locations
8225,ask a restaurant in me area,recommendation_locations,recommendation_locations
8226,find me the smallest coffee shop in new orleans,recommendation_locations,recommendation_locations
8227,give the list of theaters in the vicinity,recommendation_locations,recommendation_locations
8228,what are the vietnamese restaurants in the area,recommendation_locations,recommendation_locations
8229,what's the best pizza shop nearby,recommendation_locations,recommendation_locations
8230,what's the best clothes store here,recommendation_locations,recommendation_locations
8231,when does olive garden close today,recommendation_locations,recommendation_locations
8232,best restaurant in local area,recommendation_locations,recommendation_locations
8233,where a good restaurant,recommendation_locations,recommendation_locations
8234,where's the closest zoo to where i'm at,recommendation_locations,recommendation_locations
8235,where can i shop around here,recommendation_locations,recommendation_locations
8236,any good bike shops in oxford,recommendation_locations,recommendation_locations
8237,where can i go shopping here,recommendation_locations,recommendation_locations
8238,tell me what is the nicest place to go,recommendation_locations,recommendation_locations
8239,is there any grocery nearby,recommendation_locations,recommendation_locations
8240,where is a nearby park where i can go running,recommendation_locations,recommendation_locations
8241,show me all the shops that i can find in milan,recommendation_locations,recommendation_locations
8242,find local shops,recommendation_locations,recommendation_locations
8243,help me locate a shop that sells clothes for classy ladies,recommendation_locations,recommendation_locations
8244,what train companies are near me,recommendation_locations,recommendation_locations
8245,i need a good shop,recommendation_locations,recommendation_locations
8246,please give me all shop names in a two mile radius,recommendation_locations,recommendation_locations
8247,which shops can i find in milan,recommendation_locations,recommendation_locations
8248,please find the most popular store in the area,recommendation_locations,recommendation_locations
8249,i need a place that will deliver pizza to me in benton ar,recommendation_locations,recommendation_locations
8250,wine shop,recommendation_locations,recommendation_locations
8251,can you tell me about expensive sushi restaurants in west philadelphia,recommendation_locations,recommendation_locations
8252,where is the nearest smoke shop,recommendation_locations,recommendation_locations
8253,i want to know the best super market in this local area,recommendation_locations,recommendation_locations
8254,i need some sushi what's closest,recommendation_locations,recommendation_locations
8255,what bars are around me,recommendation_locations,recommendation_locations
8256,what's the best italian restaurant in atlanta,recommendation_locations,recommendation_locations
8257,where is the closest bar,recommendation_locations,recommendation_locations
8258,please list shops within one miles from me,recommendation_locations,recommendation_locations
8259,where is a great pub,recommendation_locations,recommendation_locations
8260,where should i go for mexican food in me area,recommendation_locations,recommendation_locations
8261,recommend pub in eighth and monte diablo,recommendation_locations,recommendation_locations
8262,what pubs are close,recommendation_locations,recommendation_locations
8263,name stores within ten mile radius with music,recommendation_locations,recommendation_locations
8264,what restaurants are open near me,recommendation_locations,recommendation_locations
8265,where can i go shopping in this area,recommendation_locations,recommendation_locations
8266,where can i find a good taco truck in los angles,recommendation_locations,recommendation_locations
8267,what is a good place for cruise,recommendation_locations,recommendation_locations
8268,what chinese restaurants are in my area,recommendation_locations,recommendation_locations
8269,where do people shop for clothes here,recommendation_locations,recommendation_locations
8270,can you recommend a cheap restaurant in this area,recommendation_locations,recommendation_locations
8271,make a reservation for two at olive garden,recommendation_locations,recommendation_locations
8272,show me some vegan restaurants close by,recommendation_locations,recommendation_locations
8273,where monet's exhibition takes place,recommendation_locations,recommendation_locations
8274,show me reviews of my nearest location food court,recommendation_locations,recommendation_locations
8275,are there any grocery stores nearby,recommendation_locations,recommendation_locations
8276,show me some food court nearest to my location,recommendation_locations,recommendation_locations
8277,can you recommend good stores in this area,recommendation_locations,recommendation_locations
8278,are there any good pizza places around here,recommendation_locations,recommendation_locations
8279,what is the best mexican restaurant in seattle,recommendation_locations,recommendation_locations
8280,list all the shops that are located in milan,recommendation_locations,recommendation_locations
8281,find me a nice restaurant for dinner,recommendation_locations,recommendation_locations
8282,i'm looking for a bar do you know a good one,recommendation_locations,recommendation_locations
8283,where is the closest kroger,recommendation_locations,recommendation_locations
8284,i wish to go for cheap shopping is there any dollars shop nearby,recommendation_locations,recommendation_locations
8285,display nearby places,recommendation_locations,recommendation_locations
8286,recommend me a restaurant in west chester,recommendation_locations,recommendation_locations
8287,any farm markets around with local products,recommendation_locations,recommendation_locations
8288,where can i get organic wheat,recommendation_locations,recommendation_locations
8289,local shops,recommendation_locations,recommendation_locations
8290,where is the nearest italian restaurant,recommendation_locations,recommendation_locations
8291,where can i get shawarma in this area,recommendation_locations,recommendation_locations
8292,tell me a nice chinese restaurant,recommendation_locations,recommendation_locations
8293,is there a well rated pizza place between fourteenth and eighteenth streets,recommendation_locations,recommendation_locations
8294,i want to take karate classes where are local karate studios,recommendation_locations,recommendation_locations
8295,where is a petrol station in five mile radius,recommendation_locations,recommendation_locations
8296,is there any salon in babaji nagar,recommendation_locations,recommendation_locations
8297,find me the cheapest place to buy a new backpack,recommendation_locations,recommendation_locations
8298,what restaurant is open after midnight,recommendation_locations,recommendation_locations
8299,what clothes store would you recommend here,recommendation_locations,recommendation_locations
8300,please recommend a restaurant in seattle,recommendation_locations,recommendation_locations
8301,where is a good place to eat in seattle,recommendation_locations,recommendation_locations
8302,i need to find a gift what stores are within a one mile radius,recommendation_locations,recommendation_locations
8303,what pubs are near the metro station,recommendation_locations,recommendation_locations
8304,where is the pharmacy in leavenworth,recommendation_locations,recommendation_locations
8305,where can i eat along route sixty six,recommendation_locations,recommendation_locations
8306,locate me the amazon restaurants,recommendation_locations,recommendation_locations
8307,find gluten free bakery near me,recommendation_locations,recommendation_locations
8308,which restaurant is there in shivaji nagar,recommendation_locations,recommendation_locations
8309,best reviews restaurant in south sacramento,recommendation_locations,recommendation_locations
8310,search for local shops,recommendation_locations,recommendation_locations
8311,where are italian restaurants in me area,recommendation_locations,recommendation_locations
8312,what clothing shops are close to my current location,recommendation_locations,recommendation_locations
8313,nearest walmart location,recommendation_locations,recommendation_locations
8314,which rom com movie can i watch in theatres around new york,recommendation_movies,recommendation_movies
8315,can you tell me what movies are playing at the movies tonight,recommendation_movies,recommendation_movies
8316,what movies are playing at theatres near me,recommendation_movies,recommendation_movies
8317,show me theatre where pirates of caribbean is playing,recommendation_movies,recommendation_movies
8318,what new movies are good,recommendation_movies,recommendation_movies
8319,what is the biggest blockbuster this week,recommendation_movies,recommendation_movies
8320,find an oscar nominee movie,recommendation_movies,recommendation_movies
8321,recommend a movie which is released last Friday,recommendation_movies,recommendation_movies
8322,training day,recommendation_movies,recommendation_movies
8323,is swat a good movie,recommendation_movies,recommendation_movies
8324,how is the new movie swat,recommendation_movies,recommendation_movies
8325,what time does thor start,recommendation_movies,recommendation_movies
8326,logan,recommendation_movies,recommendation_movies
8327,what movies are playing at carmike cinemas,recommendation_movies,recommendation_movies
8328,give me a movie for tonight,recommendation_movies,recommendation_movies
8329,what movies are playing near me,recommendation_movies,recommendation_movies
8330,recommend a movie playing in me area,recommendation_movies,recommendation_movies
8331,recommend a movie with justin bieber,recommendation_movies,recommendation_movies
8332,what is a good movie to see right now,recommendation_movies,recommendation_movies
8333,recommend a romantic comedy in me area,recommendation_movies,recommendation_movies
8334,what are movies that are playing near me with high reviews,recommendation_movies,recommendation_movies
8335,movie times tonight,recommendation_movies,recommendation_movies
8336,can you tell me what movie has the best reviews,recommendation_movies,recommendation_movies
8337,what are the show times for logan at the nearby theatre,recommendation_movies,recommendation_movies
8338,show me nearest theatre,recommendation_movies,recommendation_movies
8339,what is a good iranian film from two thousand and sixteen,recommendation_movies,recommendation_movies
8340,what movies are playing nearby,recommendation_movies,recommendation_movies
8341,what new movies are played in cinemas this week,recommendation_movies,recommendation_movies
8342,what movie theatres are in stephenville,recommendation_movies,recommendation_movies
8343,what is the best movie to watch with a glass of wine,recommendation_movies,recommendation_movies
8344,what do you suggest that i watch this weekend,recommendation_movies,recommendation_movies
8345,what film should i watch,recommendation_movies,recommendation_movies
8346,movies with good reviews,recommendation_movies,recommendation_movies
8347,what's a good movie that's out right now,recommendation_movies,recommendation_movies
8348,fast and the furious,recommendation_movies,recommendation_movies
8349,what are good movies playing now,recommendation_movies,recommendation_movies
8350,show me best in class theatre,recommendation_movies,recommendation_movies
8351,what movies are being shown at the regal cinema,recommendation_movies,recommendation_movies
8352,whats a new sci fi movie,recommendation_movies,recommendation_movies
8353,suggest movies and songs that i would like but that aren't necessarily like ones i've already said i like,recommendation_movies,recommendation_movies
8354,can you recommend some movies to watch in theater near me,recommendation_movies,recommendation_movies
8355,what movies are playing this week,recommendation_movies,recommendation_movies
8356,what is the latest action movie running in theaters,recommendation_movies,recommendation_movies
8357,tell me the movie with best imdb ratings going on in theatres near me,recommendation_movies,recommendation_movies
8358,movies with good rotten tomato ratings,recommendation_movies,recommendation_movies
8359,what are the current movies playing in me area,recommendation_movies,recommendation_movies
8360,should i watch this movie,recommendation_movies,recommendation_movies
8361,what's playing at brea plaza five,recommendation_movies,recommendation_movies
8362,kung fu panda three,recommendation_movies,recommendation_movies
8363,when is trolls playing,recommendation_movies,recommendation_movies
8364,what movies are playing tonight,recommendation_movies,recommendation_movies
8365,any good movies,recommendation_movies,recommendation_movies
8366,what movies are playing tonight at nine pm at the amc nine,recommendation_movies,recommendation_movies
8367,what movies are going around me,recommendation_movies,recommendation_movies
8368,please check on the movies playing in theaters nearby,recommendation_movies,recommendation_movies
8369,what movies are out this week,recommendation_movies,recommendation_movies
8370,what are the show times of logan,recommendation_movies,recommendation_movies
8371,what movie should i see,recommendation_movies,recommendation_movies
8372,what are the new movies releasing,recommendation_movies,recommendation_movies
8373,what's playing in the roosendaal cinema,recommendation_movies,recommendation_movies
8374,what is a movie like star wars,recommendation_movies,recommendation_movies
8375,confirm a movie ticket at glory theater,recommendation_movies,recommendation_movies
8376,what movies are playing right now,recommendation_movies,recommendation_movies
8377,what is playing at amc twenty,recommendation_movies,recommendation_movies
8378,latest movie releases,recommendation_movies,recommendation_movies
8379,what are new drama movies opening this weekend,recommendation_movies,recommendation_movies
8380,what movies are playing in columbia,recommendation_movies,recommendation_movies
8381,what is the nearest theatre that plays the new vin diesel movie,recommendation_movies,recommendation_movies
8382,what movie should i watch today,recommendation_movies,recommendation_movies
8383,what's worth watching,recommendation_movies,recommendation_movies
8384,what's a movie in theaters that doesn't suck,recommendation_movies,recommendation_movies
8385,theaters near to me,recommendation_movies,recommendation_movies
8386,look up movies near me,recommendation_movies,recommendation_movies
8387,check for all the movie theater prices and availability for a newly released movie in my location,recommendation_movies,recommendation_movies
8388,local theater screening which movie,recommendation_movies,recommendation_movies
8389,what movies is out there in the local cinema,recommendation_movies,recommendation_movies
8390,tell me movies playing in oceanside tonight,recommendation_movies,recommendation_movies
8391,top ten movies,recommendation_movies,recommendation_movies
8392,what should i watch today,recommendation_movies,recommendation_movies
8393,ocean eleven,recommendation_movies,recommendation_movies
8394,do you have any suggestion action movies,recommendation_movies,recommendation_movies
8395,can you suggest a good drama for me to watch,recommendation_movies,recommendation_movies
8396,are there any good movies running in nearby theaters,recommendation_movies,recommendation_movies
8397,i need a good chick flick any thoughts,recommendation_movies,recommendation_movies
8398,what movie are playing near me,recommendation_movies,recommendation_movies
8399,what movie should i go see,recommendation_movies,recommendation_movies
8400,what highly rated movies are playing this weekend,recommendation_movies,recommendation_movies
8401,deadpool,recommendation_movies,recommendation_movies
8402,can you tell me which movie is going on in the nearby multiplex,recommendation_movies,recommendation_movies
8403,inform me about the most popular rom com movie playing now in theatres across new york,recommendation_movies,recommendation_movies
8404,is logan a good movie to watch,recommendation_movies,recommendation_movies
8405,show me movie times,recommendation_movies,recommendation_movies
8406,Show times for nearest theater,recommendation_movies,recommendation_movies
8407,name a rom com movie playing in and around new york theatres,recommendation_movies,recommendation_movies
8408,two thousand and seventeen movies,recommendation_movies,recommendation_movies
8409,what movie do you recommend tonight,recommendation_movies,recommendation_movies
8410,what movies are showing in cinema today,recommendation_movies,recommendation_movies
8411,announce a comment in facebook,social_post,social_post
8412,write a tweet telling macy's that they should be shutting down instead of jcpenney,social_post,social_post
8413,send a tweet to tmobile for rude employees,social_post,social_post
8414,tweet my complaint and mention this costumer service,social_post,social_post
8415,please tweet waited sixty five minutes for a table at tgi fridays never going back,social_post,social_post
8416,two thumbs down @companyname,social_post,social_post
8417,please tweet for me about the bad service rended by the taj restaurant,social_post,social_post
8418,heading to gym please post to facebook,social_post,social_post
8419,change my status to chillin,social_post,social_post
8420,open twitter and add complaint on doctor patel's feed,social_post,social_post
8421,tweet a complaint to local municipality,social_post,social_post
8422,send a tweet about sonys volume issues,social_post,social_post
8423,tweet to mcdonalds saying that i found a hair in their burger,social_post,social_post
8424,have a moan at easyjet,social_post,social_post
8425,go to social media and post the following status,social_post,social_post
8426,tweet complaint to american eagle customer service,social_post,social_post
8427,tweet this tweet coffee was too hot and at this company costa coffee,social_post,social_post
8428,tweet long wait time and unprofessional employees,social_post,social_post
8429,please post happy birthday usa on my newsfeed,social_post,social_post
8430,bring up facebook and wish a happy birthday to the country usa,social_post,social_post
8431,tweet british airways that my last flight from chicago to london was delayed,social_post,social_post
8432,send report to consumer service,social_post,social_post
8433,take me to the huffington post website,social_post,social_post
8434,start complaint to walmart,social_post,social_post
8435,log a complaint about smart tv to sony customer service,social_post,social_post
8436,let wendy's know i hate them,social_post,social_post
8437,tweet my current location,social_post,social_post
8438,customer service from microsoft never called me back,social_post,social_post
8439,fraud in weighing products,social_post,social_post
8440,post the following as a status on facebook,social_post,social_post
8441,complain about walmart service,social_post,social_post
8442,tweet bad day at starbucks,social_post,social_post
8443,post this on my facebook,social_post,social_post
8444,place family phone on instagram,social_post,social_post
8445,write a complaint to best buy,social_post,social_post
8446,post a facebook status engaged,social_post,social_post
8447,i would like to make a post on times twitter,social_post,social_post
8448,complaint on service provider on my twitter,social_post,social_post
8449,tweet starbucks and say that the customer service is awful,social_post,social_post
8450,tweet a complaint to comcast,social_post,social_post
8451,tweet kohls about the cleanliness of their store,social_post,social_post
8452,open hershey twitter,social_post,social_post
8453,please tell kmart they sent the wrong item,social_post,social_post
8454,please write up a compliant,social_post,social_post
8455,hi olly post my last clicked photo on facebook with title marry christmas,social_post,social_post
8456,tweet @wendys that i don't like their product,social_post,social_post
8457,tell apple in a tweet that their batteries don't hold enough charge,social_post,social_post
8458,send tweet to wallmart,social_post,social_post
8459,tweet a complaint,social_post,social_post
8460,tweet paula deen's restaurant that the line is always too long,social_post,social_post
8461,tweet for me the complaint about drainage choke up,social_post,social_post
8462,tweet error log to samsung,social_post,social_post
8463,please submit status to facebook,social_post,social_post
8464,tweet at united airlines i'm angry you lost my bags,social_post,social_post
8465,use facebook to post,social_post,social_post
8466,tweet your waiting time sucks tag koc,social_post,social_post
8467,listening song of arijit singh post it on my facebook account,social_post,social_post
8468,bring up a complaint form,social_post,social_post
8469,write a tweet to burger king expressing my disapproval,social_post,social_post
8470,this is a tweet for comcast if i have my internet and phone service from you and it goes out how can i contact you,social_post,social_post
8471,tweet my complaint to @consumer service,social_post,social_post
8472,post this to my facebook lol,social_post,social_post
8473,tweet freedom pop customer service i am dissatisfied,social_post,social_post
8474,i have a complaint,social_post,social_post
8475,tweet I'm complaining about to consumer service,social_post,social_post
8476,pull up the complaint website for starbucks,social_post,social_post
8477,tweet complaint to consumer service,social_post,social_post
8478,can you upload my latest selfie in my instagram,social_post,social_post
8479,send tweet to united airlines i'm angry you lost my bags,social_post,social_post
8480,please tweet the following complaint,social_post,social_post
8481,i want to see the twitter handler of samsung,social_post,social_post
8482,tweet for me the complaint about drainage work,social_post,social_post
8483,tweet a disgusted face about mcdonalds,social_post,social_post
8484,tweet insight cable's customer service and tell them i have been waiting on hold for thirty minutes,social_post,social_post
8485,post to facebook at the spa yay with a smiley face emoticon,social_post,social_post
8486,tweet @bobburgers they screwed up my order and i had to wait an extra hour,social_post,social_post
8487,post to facebook I'm home,social_post,social_post
8488,tweet walmart and tell them their customer service is horrible,social_post,social_post
8489,send a complaint to my boss,social_post,social_post
8490,complain to philips,social_post,social_post
8491,tweet my complaint on targets customer service,social_post,social_post
8492,tweet to consumer service that they should strive to be more accommodating,social_post,social_post
8493,tweet i am doing well on twitter,social_post,social_post
8494,send this message to @microsoft on twitter,social_post,social_post
8495,please tweet the following to radisson hotels customer service,social_post,social_post
8496,tweet complaint to sony consumer service,social_post,social_post
8497,tweet the president and tell him he's doing a horrible job,social_post,social_post
8498,send a snotty tweet to bbc,social_post,social_post
8499,please send a complaint about my horrible experience with a company,social_post,social_post
8500,write this complaint to comcasts customer service twitter,social_post,social_post
8501,new twitter message,social_post,social_post
8502,tweet complaint to amazon products,social_post,social_post
8503,tell my facebook group that i've arrived,social_post,social_post
8504,tweet a complaint to apple about my iphone seven,social_post,social_post
8505,tweet @phohouse your server was rude #badpho,social_post,social_post
